8	R	3050
8	W	3050
9	R	3050
9	W	3050
12	R	3050
3	J	3080
12	J	3080
3	R	3080
3	W	3080
11	R	3080
11	J	3110
10	R	3110
10	J	3140
16	R	3140
9	J	3170
8	J	3170
16	J	3170
8	R	3170
8	W	3170
9	R	3170
9	W	3170
15	R	3170
15	J	3200
14	R	3200
14	J	3230
13	R	3230
13	J	3260
12	R	3260
9	J	3290
8	J	3290
12	J	3290
8	R	3290
8	E	3290
1	J	3290
1	R	3290
1	W	3290
9	R	3290
9	W	3290
11	R	3290
11	J	3320
10	R	3320
4	J	3334
10	J	3350
4	R	3350
4	W	3350
16	R	3350
16	J	3380
15	R	3380
4	J	3405
9	J	3410
15	J	3410
4	R	3410
4	W	3410
9	R	3410
9	W	3410
14	R	3410
4	J	3420
14	J	3440
4	R	3440
4	W	3440
13	R	3440
13	J	3470
12	R	3470
4	J	3478
12	J	3500
4	R	3500
4	W	3500
11	R	3500
9	J	3530
11	J	3530
9	R	3530
9	W	3530
10	R	3530
10	J	3560
16	R	3560
16	J	3590
15	R	3590
15	J	3620
14	R	3620
9	J	3650
14	J	3650
9	R	3650
9	W	3650
13	R	3650
13	J	3680
12	R	3680
4	J	3691
12	J	3710
4	R	3710
4	W	3710
11	R	3710
11	J	3740
10	R	3740
10	W	3740
16	R	3740
4	J	3744
9	J	3770
16	J	3770
4	R	3770
4	W	3770
9	R	3770
9	W	3770
15	R	3770
4	J	3776
15	J	3800
4	R	3800
4	W	3800
14	R	3800
14	J	3830
13	R	3830
4	J	3847
10	J	3860
13	J	3860
4	R	3860
4	W	3860
10	R	3860
10	W	3860
12	R	3860
9	J	3890
12	J	3890
9	R	3890
9	E	3890
1	J	3890
1	R	3890
1	W	3890
11	R	3890
11	J	3920
16	R	3920
4	J	3934
16	J	3950
4	R	3950
18	N	3951
18	J	3951
4	W	3952
15	R	3952
10	J	3982
15	J	3982
10	R	3982
10	W	3982
14	R	3982
14	J	4012
13	R	4012
13	J	4042
12	R	4042
12	J	4072
11	R	4072
10	J	4102
11	J	4102
10	R	4102
10	W	4102
18	R	4102
