16	R	2275
7	J	2290
16	J	2290
7	R	2290
7	E	2290
6	J	2290
6	R	2290
6	E	2291
4	J	2291
4	R	2291
17	N	2291
17	J	2292
4	W	2292
15	R	2292
15	J	2307
14	R	2307
14	J	2322
13	R	2322
13	J	2337
12	R	2337
8	J	2352
12	J	2352
8	R	2352
8	W	2352
11	R	2352
11	J	2367
10	R	2367
10	J	2382
9	R	2382
9	J	2397
17	R	2397
4	J	2399
17	E	2399
4	R	2399
4	W	2400
16	R	2400
16	J	2415
15	R	2415
15	J	2430
14	R	2430
14	J	2445
13	R	2445
8	J	2460
13	J	2460
8	R	2460
8	W	2460
12	R	2460
12	J	2475
11	R	2475
11	J	2490
10	R	2490
10	J	2505
9	R	2505
9	J	2520
16	R	2520
16	J	2535
15	R	2535
15	J	2550
14	R	2550
8	J	2565
14	J	2565
8	R	2565
8	W	2565
13	R	2565
13	J	2580
12	R	2580
12	J	2595
11	R	2595
11	J	2610
10	R	2610
10	J	2625
9	R	2625
9	J	2640
16	R	2640
16	J	2655
15	R	2655
8	J	2670
15	J	2670
8	R	2670
8	W	2670
14	R	2670
14	J	2685
13	R	2685
13	J	2700
12	R	2700
12	J	2715
11	R	2715
11	J	2730
10	R	2730
10	J	2745
9	R	2745
9	J	2760
16	R	2760
8	J	2775
16	J	2775
8	R	2775
8	W	2775
15	R	2775
15	J	2790
14	R	2790
14	J	2805
13	R	2805
13	J	2820
12	R	2820
12	J	2835
11	R	2835
11	J	2850
10	R	2850
10	J	2865
9	R	2865
9	W	2870
16	R	2870
8	J	2885
16	J	2885
8	R	2885
8	W	2885
15	R	2885
15	J	2900
14	R	2900
14	J	2915
13	R	2915
13	J	2930
12	R	2930
12	J	2945
11	R	2945
11	J	2960
10	R	2960
9	J	2975
10	J	2975
9	R	2975
9	W	2975
16	R	2975
8	J	2990
16	J	2990
8	R	2990
8	E	2990
1	J	2990
1	R	2990
1	W	2990
15	R	2990
15	J	3005
14	R	3005
14	J	3020
13	R	3020
13	J	3035
12	R	3035
12	J	3050
11	R	3050
11	J	3065
10	R	3065
9	J	3080
3	J	3080
10	J	3080
3	R	3080
3	W	3080
9	R	3080
9	W	3080
16	R	3080
16	J	3095
15	R	3095
15	J	3110
14	R	3110
14	J	3125
13	R	3125
13	J	3140
12	R	3140
12	J	3155
11	R	3155
11	J	3170
10	R	3170
9	J	3185
10	J	3185
9	R	3185
9	W	3185
16	R	3185
16	J	3200
15	R	3200
15	J	3215
14	R	3215
14	J	3230
13	R	3230
13	J	3245
12	R	3245
12	J	3260
11	R	3260
11	J	3275
10	R	3275
9	J	3290
10	J	3290
9	R	3290
9	W	3290
16	R	3290
16	J	3305
15	R	3305
15	J	3320
14	R	3320
14	J	3335
13	R	3335
13	J	3350
12	R	3350
12	J	3365
11	R	3365
11	J	3380
10	R	3380
9	J	3395
10	J	3395
9	R	3395
9	W	3395
16	R	3395
4	J	3402
16	J	3410
4	R	3410
4	W	3410
15	R	3410
15	J	3425
14	R	3425
14	J	3440
13	R	3440
13	J	3455
12	R	3455
4	J	3466
12	J	3470
4	R	3470
4	W	3470
11	R	3470
4	J	3482
11	J	3485
4	R	3485
4	W	3485
10	R	3485
9	J	3500
10	J	3500
9	R	3500
9	W	3500
16	R	3500
16	J	3515
15	R	3515
15	J	3530
14	R	3530
4	J	3530
14	J	3545
4	R	3545
4	W	3545
13	R	3545
13	J	3560
12	R	3560
12	J	3575
11	R	3575
4	J	3583
11	J	3590
4	R	3590
4	W	3590
10	R	3590
10	W	3590
16	R	3590
9	J	3605
16	J	3605
9	R	3605
9	W	3605
15	R	3605
15	J	3620
14	R	3620
4	J	3633
14	J	3635
4	R	3635
4	W	3635
13	R	3635
4	J	3645
13	J	3650
4	R	3650
4	W	3650
12	R	3650
12	J	3665
11	R	3665
11	J	3680
16	R	3680
10	J	3695
16	J	3695
10	R	3695
10	W	3695
15	R	3695
4	J	3701
9	J	3710
15	J	3710
9	R	3710
9	E	3710
1	J	3710
4	R	3710
4	W	3710
1	R	3710
1	W	3710
14	R	3710
14	J	3725
13	R	3725
13	J	3740
12	R	3740
12	J	3755
11	R	3755
4	J	3764
11	J	3770
4	R	3770
18	N	3771
18	J	3771
4	W	3772
18	R	3772
