12	J	2630
7	R	2630
7	W	2630
11	R	2630
11	J	2640
10	R	2640
10	J	2650
9	R	2650
9	J	2660
8	R	2660
8	J	2670
16	R	2670
16	J	2680
15	R	2680
15	J	2690
14	R	2690
14	J	2700
13	R	2700
13	J	2710
12	R	2710
12	J	2720
11	R	2720
11	J	2730
10	R	2730
7	J	2740
10	J	2740
7	R	2740
7	W	2740
9	R	2740
9	J	2750
8	R	2750
8	W	2750
16	R	2750
16	J	2760
15	R	2760
15	J	2770
14	R	2770
14	J	2780
13	R	2780
13	J	2790
12	R	2790
12	J	2800
11	R	2800
11	J	2810
10	R	2810
10	J	2820
9	R	2820
9	J	2830
16	R	2830
16	J	2840
15	R	2840
7	J	2850
15	J	2850
7	R	2850
7	W	2850
14	R	2850
8	J	2860
14	J	2860
8	R	2860
8	W	2860
13	R	2860
13	J	2870
12	R	2870
12	J	2880
11	R	2880
11	J	2890
10	R	2890
10	J	2900
9	R	2900
9	J	2910
16	R	2910
16	J	2920
15	R	2920
15	J	2930
14	R	2930
14	J	2940
13	R	2940
13	J	2950
12	R	2950
7	J	2960
12	J	2960
7	R	2960
7	E	2960
6	J	2960
6	R	2960
6	E	2961
8	J	2961
4	J	2961
4	R	2961
17	N	2961
17	J	2962
4	W	2962
8	R	2962
8	W	2962
11	R	2962
11	J	2972
10	R	2972
10	J	2982
9	R	2982
9	J	2992
17	R	2992
4	J	2994
17	E	2994
4	R	2994
4	W	2995
16	R	2995
16	J	3005
15	R	3005
15	J	3015
14	R	3015
14	J	3025
13	R	3025
13	J	3035
12	R	3035
12	J	3045
11	R	3045
11	J	3055
10	R	3055
8	J	3065
10	J	3065
8	R	3065
8	W	3065
9	R	3065
3	J	3075
9	J	3075
3	R	3075
3	W	3075
16	R	3075
16	J	3085
15	R	3085
15	J	3095
14	R	3095
14	J	3105
13	R	3105
13	J	3115
12	R	3115
12	J	3125
11	R	3125
11	J	3135
10	R	3135
10	J	3145
9	R	3145
9	J	3155
16	R	3155
16	J	3165
15	R	3165
8	J	3175
15	J	3175
8	R	3175
8	W	3175
14	R	3175
14	J	3185
13	R	3185
13	J	3195
12	R	3195
12	J	3205
11	R	3205
11	J	3215
10	R	3215
10	J	3225
9	R	3225
9	J	3235
16	R	3235
16	J	3245
15	R	3245
15	J	3255
14	R	3255
14	J	3265
13	R	3265
13	J	3275
12	R	3275
8	J	3285
12	J	3285
8	R	3285
8	W	3285
11	R	3285
11	J	3295
10	R	3295
10	J	3305
9	R	3305
9	J	3315
16	R	3315
16	J	3325
15	R	3325
15	J	3335
14	R	3335
14	J	3345
13	R	3345
13	J	3355
12	R	3355
12	J	3365
11	R	3365
11	J	3375
10	R	3375
10	J	3385
9	R	3385
8	J	3395
9	J	3395
8	R	3395
8	W	3395
16	R	3395
16	J	3405
15	R	3405
15	J	3415
14	R	3415
14	J	3425
13	R	3425
13	J	3435
12	R	3435
12	J	3445
11	R	3445
11	J	3455
10	R	3455
10	J	3465
9	R	3465
9	J	3475
16	R	3475
16	J	3485
15	R	3485
15	J	3495
14	R	3495
8	J	3505
14	J	3505
8	R	3505
8	W	3505
13	R	3505
13	J	3515
12	R	3515
12	J	3525
11	R	3525
11	J	3535
10	R	3535
10	J	3545
9	R	3545
9	W	3545
16	R	3545
16	J	3555
15	R	3555
15	J	3565
14	R	3565
14	J	3575
13	R	3575
13	J	3585
12	R	3585
12	J	3595
11	R	3595
11	J	3605
10	R	3605
8	J	3615
10	J	3615
8	R	3615
8	W	3615
16	R	3615
16	J	3625
15	R	3625
15	J	3635
14	R	3635
14	J	3645
13	R	3645
9	J	3655
13	J	3655
9	R	3655
9	W	3655
12	R	3655
12	J	3665
11	R	3665
11	J	3675
10	R	3675
10	J	3685
16	R	3685
16	J	3695
15	R	3695
15	J	3705
14	R	3705
14	J	3715
13	R	3715
8	J	3725
13	J	3725
8	R	3725
8	E	3725
1	J	3725
1	R	3725
1	W	3725
12	R	3725
12	J	3735
11	R	3735
11	J	3745
10	R	3745
10	J	3755
16	R	3755
9	J	3765
16	J	3765
9	R	3765
9	W	3765
15	R	3765
15	J	3775
14	R	3775
14	J	3785
13	R	3785
13	J	3795
12	R	3795
12	J	3805
11	R	3805
11	J	3815
10	R	3815
10	J	3825
16	R	3825
16	J	3835
15	R	3835
15	J	3845
14	R	3845
14	J	3855
13	R	3855
13	J	3865
12	R	3865
9	J	3875
12	J	3875
9	R	3875
9	W	3875
11	R	3875
11	J	3885
10	R	3885
10	J	3895
16	R	3895
16	J	3905
15	R	3905
15	J	3915
14	R	3915
14	J	3925
13	R	3925
13	J	3935
12	R	3935
12	J	3945
11	R	3945
11	J	3955
10	R	3955
10	J	3965
16	R	3965
16	J	3975
15	R	3975
9	J	3985
15	J	3985
9	R	3985
9	W	3985
14	R	3985
14	J	3995
13	R	3995
13	J	4005
12	R	4005
12	J	4015
11	R	4015
11	J	4025
10	R	4025
10	J	4035
16	R	4035
16	J	4045
15	R	4045
4	J	4051
15	J	4055
4	R	4055
4	W	4055
14	R	4055
14	J	4065
13	R	4065
13	J	4075
12	R	4075
12	J	4085
11	R	4085
9	J	4095
11	J	4095
9	R	4095
9	W	4095
10	R	4095
10	J	4105
16	R	4105
16	J	4115
15	R	4115
15	J	4125
14	R	4125
4	J	4129
14	J	4135
4	R	4135
4	W	4135
13	R	4135
4	J	4142
13	J	4145
4	R	4145
4	W	4145
12	R	4145
12	J	4155
11	R	4155
11	J	4165
10	R	4165
10	J	4175
16	R	4175
16	J	4185
15	R	4185
15	J	4195
14	R	4195
4	J	4196
9	J	4205
14	J	4205
9	R	4205
9	W	4205
4	R	4205
4	W	4205
13	R	4205
13	J	4215
12	R	4215
12	J	4225
11	R	4225
11	J	4235
10	R	4235
10	W	4235
16	R	4235
16	J	4245
15	R	4245
15	J	4255
14	R	4255
14	J	4265
13	R	4265
13	J	4275
12	R	4275
4	J	4275
12	J	4285
4	R	4285
4	W	4285
11	R	4285
11	J	4295
16	R	4295
16	J	4305
15	R	4305
9	J	4315
15	J	4315
9	R	4315
9	W	4315
14	R	4315
14	J	4325
13	R	4325
4	J	4327
13	J	4335
4	R	4335
4	W	4335
12	R	4335
10	J	4345
12	J	4345
10	R	4345
10	W	4345
11	R	4345
11	J	4355
16	R	4355
16	J	4365
15	R	4365
15	J	4375
14	R	4375
14	J	4385
13	R	4385
13	J	4395
12	R	4395
12	J	4405
11	R	4405
11	J	4415
16	R	4415
4	J	4415
9	J	4425
16	J	4425
9	R	4425
9	E	4425
1	J	4425
4	R	4425
4	W	4425
1	R	4425
1	W	4426
15	R	4426
15	J	4436
14	R	4436
10	J	4446
14	J	4446
10	R	4446
10	W	4446
13	R	4446
13	J	4456
12	R	4456
12	J	4466
11	R	4466
4	J	4468
11	J	4476
4	R	4476
18	N	4477
18	J	4477
4	W	4478
18	R	4478
